,Area,location,Price,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
5457,1050,Virar,40,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
5458,1000,Juhu,230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5459,725,Ambernath East,37,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
5460,600,Virar West,25,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5461,695,Koper Khairane,65,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
5462,420,Dombivli (West),30,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5463,800,Kalyan West,75,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5464,700,Dombivli (West),46,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5465,350,Santacruz East,48,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5466,350,Santacruz East,70,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5467,1325,Andheri East,425,3,0,0,0,1,1,1,1,0,0,0,0,0,1,0
5468,1260,Kharghar,85,2,1,1,1,1,0,0,1,1,1,0,0,0,0,0
5469,1500,Andheri West,400,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5470,1250,Ulwe,125,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1
5471,660,Kamothe,53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5472,645,Ulwe,38,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5473,620,Ulwe,37,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5474,610,Ulwe,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5475,375,Thane West,43,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
5476,985,Beturkar Pada,78,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0
5477,1000,Thane West,128,2,0,1,1,0,1,1,1,1,1,1,1,1,1,1
5478,1144,Bhandup West,273,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5479,1250,matunga east,420,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
5480,850,matunga east,400,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0
5481,1800,Borivali West,420,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5482,1200,Borivali West,185,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5483,1096,Kharghar,110,2,0,1,1,0,0,0,1,1,0,1,0,0,1,1
5484,2604,Parel,1076,4,0,1,1,0,0,1,1,1,1,1,1,0,1,1
5485,1835,Parel,799,3,0,1,1,0,0,1,1,1,1,1,1,0,1,1
5486,1150,Dombivali,65,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5487,1543,Parel,655,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5488,1660,Ulwe,145,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1
5489,700,Dombivali,45,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5490,1403,Parel,605,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5491,900,Kandivali West,125,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5492,1240,Ulwe,115,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1
5493,1043,Parel,479,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5494,1252,Kamothe,103,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1
5495,1050,Goregaon West,170,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5496,1240,Ulwe,125,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1
5497,1238,Ghatkopar West,151,3,1,1,1,0,0,0,1,1,1,0,0,0,0,0
5498,1650,Goregaon West,225,3,1,1,1,0,0,0,0,1,0,0,0,1,0,1
5499,880,Thane West,76,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5500,1050,Sion,260,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5501,838,Bandra East,312,2,1,1,1,0,0,1,0,1,0,0,1,0,0,1
5502,1520,Taloja,70,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
5503,1055,Taloja,49,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
5504,2065,Ghansoli,300,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1
5505,375,Mira Road East,31,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5506,1200,Panvel,71,2,0,1,1,0,0,0,1,1,1,1,1,0,1,1
5507,1280,Panvel,108,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5508,1005,Panvel,88,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5509,950,Panvel,82,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5510,1227,Kharghar,90,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5511,1550,Malad West,300,3,0,1,1,1,0,1,1,0,1,0,1,1,1,1
5512,774,Dombivali,44,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5513,1697,Kharghar,152,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5514,1100,Kharghar,115,2,0,1,1,0,0,0,1,1,1,1,0,1,0,1
5515,1185,Ulwe,88,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0
5516,518,Dombivali East,45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5517,1100,Malad West,220,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
5518,1257,Kharghar,138,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5519,870,Charkop,138,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5520,635,Kalyan West,42,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
5521,600,Chembur,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5522,1150,Panvel,82,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5523,1309,Kharghar,145,2,0,1,1,1,1,1,1,1,1,1,0,1,0,1
5524,1068,Malad West,125,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5525,1820,Kharghar,115,3,0,1,1,1,1,1,1,1,1,1,0,0,0,1
5526,700,Kalyan West,46,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5527,850,Andheri East,169,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5528,1177,Parel,490,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5529,823,Parel,361,2,0,1,1,0,0,1,1,1,1,1,1,1,1,1
5530,947,Kalyan West,70,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5531,1240,Dadar West,375,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
5532,1400,Kandivali West,179,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0
5533,825,Parel,368,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5534,1300,Kalyan West,85,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5535,315,Dombivali,27,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1
5536,1065,Kandivali West,127,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0
5537,1309,Kharghar,145,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5538,740,Kalyan West,40,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
5539,975,Kandivali West,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5540,1100,Nerul,110,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5541,925,Jogeshwari East,132,2,0,0,1,1,0,1,1,0,1,1,0,1,1,0
5542,850,Kalwa,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5543,950,Koper Khairane,90,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5544,1800,Ghansoli,290,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5545,940,Parel,374,2,1,1,1,1,0,1,1,0,0,1,1,0,1,1
5546,940,Parel,374,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5547,926,Govandi,198,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5548,1000,Mulund West,175,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0
5549,1050,Mulund West,210,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5550,1000,Thane West,135,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5551,1550,Thane West,165,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5552,1350,Mulund West,225,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0
5553,1000,Mulund West,125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5554,1000,Mulund West,125,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5555,865,Dahisar,145,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
5556,514,Vasai,43,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0
5557,353,Vasai,29,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
5558,487,Vasai,38,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0
5559,527,Vasai,42,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0
5560,342,Vasai,28,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
5561,383,Vasai,31,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
5562,450,Dombivali East,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5563,627,Mulund East,159,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5564,613,Mulund East,156,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5565,581,Mulund East,148,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5566,593,Mulund East,151,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5567,799,Mulund East,203,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5568,598,Mulund East,152,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5569,649,Mulund East,165,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5570,525,Borivali West,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5571,700,Andheri East,150,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5572,1350,Goregaon West,180,3,0,1,1,1,0,1,1,1,0,0,0,1,1,1
5573,675,Ulwe,52,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0
5574,675,Ulwe,52,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
5575,1351,Seawoods,180,3,1,1,1,0,0,0,1,1,1,0,1,0,1,1
5576,1440,Seawoods,200,3,1,1,1,1,0,0,1,1,1,1,1,0,1,1
5577,1055,Seawoods,142,2,1,1,1,1,0,0,1,1,1,1,1,0,1,1
5578,1084,Seawoods,146,2,1,1,1,0,0,0,1,1,1,0,1,0,1,1
5579,1084,Seawoods,146,2,1,1,1,0,0,0,1,1,0,0,1,0,1,1
5580,1030,Seawoods,144,2,1,1,1,1,0,0,1,1,1,1,1,0,1,0
5581,560,Kandivali West,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5582,560,Kandivali West,70,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5583,650,Kandivali West,85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5584,650,Kandivali West,85,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
5585,1066,Malad West,129,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5586,1350,Goregaon West,180,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1
5587,1150,Thane West,234,3,1,1,1,1,0,0,0,1,0,0,1,0,0,1
5588,990,Boisar,34,3,1,1,0,1,0,1,1,1,1,1,1,0,1,1
5589,1137,Mira Road East,92,2,1,1,1,1,0,1,1,0,0,1,0,0,1,1
5590,750,Malad West,92,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0
5591,1350,Malad West,178,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5592,990,Malad West,130,2,0,1,1,1,1,1,1,1,1,0,1,1,1,1
5593,1200,Dahisar,160,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0
5594,990,Kandivali West,137,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5595,990,Kandivali West,137,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5596,600,Borivali West,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5597,1450,Kandivali West,188,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1
5598,1450,Kandivali West,188,2,0,1,1,0,1,0,1,1,1,0,0,1,0,1
5599,1404,Malad West,189,3,1,1,1,0,1,1,1,0,1,1,0,1,1,1
5600,1350,Malad West,188,3,0,1,1,1,1,1,1,1,1,0,1,1,1,1
5601,800,Andheri West,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5602,800,Andheri West,100,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5603,750,Malad West,88,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0
5604,750,Malad West,100,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1
5605,750,Malad West,100,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
5606,880,Borivali East,122,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5607,1050,Thane West,115,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5608,735,Kalyan West,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5609,725,Kalyan West,45,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
5610,900,Borivali West,130,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5611,980,Malad West,88,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1
5612,980,Malad West,88,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1
5613,750,Malad West,100,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1
5614,375,Thane West,47,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1
5615,890,Malad West,121,2,0,1,1,0,1,1,1,1,1,1,0,1,1,1
5616,1350,Thane West,130,3,0,1,1,0,1,1,1,1,1,1,1,1,1,1
5617,1500,Kandivali West,182,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5618,585,Mira Road East,41,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5619,550,Bandra West,220,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5620,868,Kalyan West,58,2,0,1,1,1,0,1,0,1,0,0,0,0,1,1
5621,676,Kalyan West,44,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1
5622,972,Mira Road East,80,2,1,1,1,0,0,0,1,1,1,0,1,0,1,1
5623,1944,Mira Road East,160,4,1,1,1,0,0,0,1,1,1,0,1,0,1,1
5624,888,Goregaon West,200,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
5625,1151,Goregaon West,255,3,1,1,1,0,0,0,1,1,1,1,0,0,1,1
5626,1501,Goregaon West,335,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1
5627,550,Santacruz East,130,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5628,650,Santacruz East,135,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
5629,1000,Santacruz East,250,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5630,450,Santacruz East,75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5631,910,Malad East,133,2,1,1,1,1,0,0,1,1,1,1,1,0,1,1
5632,1700,Kalyan East,123,3,1,1,1,0,0,0,1,1,1,0,0,0,0,0
5633,975,Karanjade,58,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5634,954,Andheri West,217,2,1,1,1,0,0,1,1,1,1,0,0,0,0,1
5635,1274,Andheri West,278,3,1,1,1,0,0,1,1,1,1,0,0,0,0,1
5636,985,Andheri West,220,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
5637,650,Malad West,82,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
5638,650,Malad West,88,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
5639,650,Malad West,84,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5640,650,Malad West,84,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1
5641,600,Borivali West,95,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5642,725,Mira Road East,57,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5643,1055,Mira Road East,84,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5644,880,Wadala,135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5645,1050,Mulund West,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5646,1050,Mulund West,130,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5647,600,Dahisar,56,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1
5648,1100,Kalyan East,81,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0
5649,688,Malad West,153,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
5650,890,Malad West,203,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
5651,727,Malad West,162,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
5652,716,Malad West,163,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
5653,2150,Bandra West,1200,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5654,2000,Bandra West,1380,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5655,650,Karanjade,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5656,680,Karanjade,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5657,547,Ville Parle East,170,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1
5658,805,Ville Parle East,255,2,1,1,1,1,0,0,1,1,1,1,0,0,1,1
5659,845,Ville Parle East,267,2,1,1,1,1,0,0,1,1,1,1,0,0,1,1
5660,853,Ville Parle East,270,2,1,1,1,1,0,0,1,1,1,1,0,0,1,1
5661,895,Ville Parle East,284,2,1,1,1,1,0,0,1,1,1,1,0,0,1,1
5662,907,Ville Parle East,288,2,1,1,1,1,0,0,1,1,1,1,0,0,1,1
5663,930,Ville Parle East,295,2,1,1,1,1,0,0,1,1,1,1,0,0,1,1
5664,1116,Ville Parle East,360,3,1,1,1,1,0,0,1,1,1,1,0,0,1,1
5665,1261,Ville Parle East,404,3,1,1,1,1,0,0,1,1,1,1,0,0,1,1
5666,890,Mira Road East,68,2,1,1,1,0,0,0,1,1,1,1,0,1,0,0
5667,1060,Mira Road East,75,2,1,1,1,0,0,0,1,1,1,1,0,1,0,0
5668,960,Mira Road East,76,2,1,1,1,0,0,0,1,1,1,1,1,1,1,0
5669,1525,Mira Road East,132,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5670,650,Bhandup West,90,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5671,1250,Malad East,217,3,0,1,1,1,0,1,1,0,1,1,0,1,1,0
5672,650,Santacruz East,125,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5673,1000,Kharghar,85,2,0,1,1,0,0,0,1,1,1,0,0,1,0,0
5674,1000,Kharghar,85,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5675,1200,Thane West,145,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5676,1200,Thane West,145,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5677,1026,Thane West,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5678,1026,Thane West,120,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5679,945,Mira Road East,85,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
5680,525,Dombivli (West),47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5681,645,Mira Road East,56,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1
5682,645,Mira Road East,56,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
5683,600,Airoli,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5684,500,Mulund West,100,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5685,1080,Thane West,120,3,0,1,1,1,0,1,1,1,1,1,0,0,1,1
5686,977,Kalyan West,74,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5687,950,Thane West,115,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5688,1150,Kanjurmarg,168,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5689,500,Taloja,29,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
5690,590,Virar West,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5691,620,Nala Sopara,26,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5692,580,Nala Sopara,24,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5693,585,Nala Sopara,23,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5694,580,Nala Sopara,25,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0
5695,485,Nala Sopara,24,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5696,600,Nalasopara West,24,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5697,594,Nala Sopara,24,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0
5698,580,Nalasopara West,23,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5699,760,Nala Sopara,29,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5700,500,Nalasopara West,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5701,560,Nalasopara West,23,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5702,560,Nalasopara West,25,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5703,550,Nala Sopara,22,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
5704,585,Nala Sopara,24,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0
5705,590,Nalasopara West,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5706,580,Nala Sopara,24,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0
5707,560,Nala Sopara,25,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5708,525,Nalasopara West,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5709,572,Nala Sopara,27,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1
5710,620,Nala Sopara,26,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5711,560,Nala Sopara,25,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5712,585,Nalasopara West,28,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5713,545,Nala Sopara,26,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1
5714,580,Nala Sopara,20,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5715,710,Nala Sopara,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5716,590,Nala Sopara,23,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5717,590,Nala Sopara,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718,594,Nala Sopara,24,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
5719,580,Nala Sopara,26,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5720,585,Nala Sopara,24,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
5721,525,Nala Sopara,24,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5722,525,Nala Sopara,23,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5723,550,Nala Sopara,25,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1
5724,595,Nala Sopara,24,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1
5725,594,Nala Sopara,25,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0
5726,585,Nala Sopara,23,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1
5727,585,Nala Sopara,28,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5728,590,Nalasopara West,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5729,525,Nala Sopara,22,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5730,585,Nalasopara West,29,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5731,580,Nalasopara West,23,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5732,590,Nala Sopara,23,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5733,585,Nala Sopara,26,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
5734,615,Nalasopara West,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5735,590,Nala Sopara,24,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1
5736,570,Nala Sopara,23,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1
5737,590,Nalasopara West,24,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5738,520,Nalasopara West,27,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5739,850,Nalasopara West,41,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5740,535,Nala Sopara,27,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1
5741,445,Nala Sopara,25,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0
5742,500,Nalasopara West,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5743,630,Nala Sopara,27,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
5744,580,Nala Sopara,22,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5745,630,Nalasopara West,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5746,525,Nalasopara West,23,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5747,500,Nalasopara West,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5748,560,Nala Sopara,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5749,580,Nala Sopara,23,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
5750,555,Nala Sopara,25,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5751,585,Nala Sopara,24,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0
5752,545,Nala Sopara,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5753,560,Nala Sopara,23,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5754,355,Nalasopara West,26,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5755,620,Nalasopara West,25,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5756,590,Nalasopara West,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5757,575,Nala Sopara,24,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0
5758,580,Nala Sopara,22,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
5759,585,Nala Sopara,25,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0
5760,580,Nala Sopara,22,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
5761,594,Nala Sopara,24,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0
5762,555,Nala Sopara,23,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5763,750,Jogeshwari West,130,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5764,750,Jogeshwari West,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5765,1825,Nerul,310,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
5766,1100,Thane West,145,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
5767,1800,Belapur,220,3,0,1,1,0,0,1,1,1,1,1,0,0,1,1
5768,1225,Belapur,140,2,1,1,1,0,0,1,1,1,1,1,0,0,1,1
5769,829,Kandivali West,146,2,0,1,1,1,0,1,1,1,1,1,1,1,1,0
5770,720,Kandivali West,98,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
5771,893,Kandivali West,139,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5772,380,Mira Road East,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
